	ENSEMBL_ID
1148	ENST00000412742.5
1149	ENST00000630217.1
1150	ENST00000374393.4
1151	ENST00000374392.2
1152	ENST00000593639.5
1153	ENST00000323848.13
1154	ENST00000374389.8
1155	ENST00000447431.6
1156	ENST00000596378.1
1157	ENST00000374379.8
1158	ENST00000399916.5
1159	ENST00000308873.10
1160	ENST00000338888.3
1161	ENST00000236273.8
1162	ENST00000354361.3
1163	ENST00000243189.11
1164	ENST00000431849.3
1165	ENST00000568701.1
1166	ENST00000561867.1
1167	ENST00000568996.1
1168	ENST00000328664.8
1169	ENST00000622561.4
1170	ENST00000454452.6
1171	ENST00000615607.1
1172	ENST00000417538.6
1173	ENST00000357542.8
1174	ENST00000568195.5
1175	ENST00000342055.9
1176	ENST00000423810.6
1177	ENST00000374358.4
1178	ENST00000294413.11
1179	ENST00000243186.10
1180	ENST00000340849.8
1181	ENST00000349320.7
1182	ENST00000527747.5
1183	ENST00000346452.8
1184	ENST00000349438.8
1185	ENST00000413854.5
1186	ENST00000374352.6
1187	ENST00000399766.7
1188	ENST00000374343.4
1189	ENST00000374338.4
1190	ENST00000611903.4
1191	ENST00000374332.8
1192	ENST00000263979.7
1193	ENST00000374329.1
1194	ENST00000354177.8
1195	ENST00000361547.6
1196	ENST00000374315.1
1197	ENST00000630065.2
1198	ENST00000424294.5
1199	ENST00000374303.6
1200	ENST00000533762.5
1201	ENST00000529116.5
1202	ENST00000474295.5
1203	ENST00000488327.6
1204	ENST00000472643.5
1205	ENST00000526894.5
1206	ENST00000524618.5
1207	ENST00000374307.9
1208	ENST00000525713.5
1209	ENST00000374301.7
1210	ENST00000526158.5
1211	ENST00000374300.7
1212	ENST00000466284.1
1213	ENST00000538789.5
1214	ENST00000374298.3
1215	ENST00000374296.3
1216	ENST00000426559.6
1217	ENST00000455785.6
1218	ENST00000399728.5
1219	ENST00000357865.6
1220	ENST00000374291.5
1221	ENST00000446334.1
1222	ENST00000374282.7
1223	ENST00000374284.5
1224	ENST00000439092.6
1225	ENST00000441420.1
1226	ENST00000374280.3
1227	ENST00000374278.7
1228	ENST00000374276.3
1229	ENST00000374272.3
1230	ENST00000619836.4
1231	ENST00000444713.5
1232	ENST00000374271.8
1233	ENST00000374269.1
1234	ENST00000374268.3
1235	ENST00000374266.5
1236	ENST00000270812.5
1237	ENST00000361530.10
1238	ENST00000374253.9
1239	ENST00000531191.5
1240	ENST00000338855.6
1241	ENST00000456354.6
1242	ENST00000611853.1
1243	ENST00000451429.6
1244	ENST00000252992.8
1245	ENST00000453146.1
1246	ENST00000614679.2
1247	ENST00000270792.9
1248	ENST00000319041.6
1249	ENST00000314675.11
1250	ENST00000374223.5
1251	ENST00000357089.8
1252	ENST00000374221.7
1253	ENST00000374217.6
1254	ENST00000374222.5
1255	ENST00000374215.5
1256	ENST00000452980.5
1257	ENST00000442942.6
1258	ENST00000450041.5
1259	ENST00000423664.5
1260	ENST00000421827.2
1261	ENST00000374213.2
1262	ENST00000527815.5
1263	ENST00000308182.9
1264	ENST00000429942.2
1265	ENST00000475866.2
1266	ENST00000403843.5
1267	ENST00000436292.5
1268	ENST00000349618.7
1269	ENST00000455900.5
1270	ENST00000451801.5
1271	ENST00000454975.1
1272	ENST00000453132.5
1273	ENST00000423508.5
1274	ENST00000416125.1
1275	ENST00000326279.10
1276	ENST00000254231.4
1277	ENST00000427245.6
1278	ENST00000525682.6
1279	ENST00000236342.11
1280	ENST00000526219.5
1281	ENST00000374185.7
1282	ENST00000360009.6
1283	ENST00000533087.5
1284	ENST00000531312.5
1285	ENST00000525165.5
1286	ENST00000525326.5
1287	ENST00000525546.5
1288	ENST00000436153.6
1289	ENST00000530781.5
1290	ENST00000430232.5
1291	ENST00000431933.5
1292	ENST00000416052.1
1293	ENST00000619352.4
1294	ENST00000361427.5
1295	ENST00000374168.6
1296	ENST00000374166.8
1297	ENST00000526792.5
1298	ENST00000529454.5
1299	ENST00000530003.5
1300	ENST00000531382.5
1301	ENST00000403732.2
1302	ENST00000438977.1
1303	ENST00000324856.11
1304	ENST00000457599.6
1305	ENST00000524572.1
1306	ENST00000615191.4
1307	ENST00000374152.6
1308	ENST00000430799.6
1309	ENST00000430292.5
1310	ENST00000078527.8
1311	ENST00000431541.5
1312	ENST00000374145.5
1313	ENST00000455364.1
1314	ENST00000374142.8
1315	ENST00000374141.6
1316	ENST00000534643.5
1317	ENST00000488397.3
1318	ENST00000339276.5
1319	ENST00000374135.8
1320	ENST00000374133.3
1321	ENST00000431781.2
1322	ENST00000445019.5
1323	ENST00000361720.9
1324	ENST00000450844.1
1325	ENST00000435827.6
1326	ENST00000321265.9
1327	ENST00000452707.1
1328	ENST00000254227.3
1329	ENST00000320567.5
1330	ENST00000616918.1
1331	ENST00000522111.2
1332	ENST00000531285.1
1333	ENST00000289166.5
1334	ENST00000624078.1
1335	ENST00000263980.7
1336	ENST00000374086.3
1337	ENST00000374084.2
1338	ENST00000319394.7
1339	ENST00000361771.7
1340	ENST00000611517.4
1341	ENST00000374076.8
1342	ENST00000608611.5
1343	ENST00000466759.5
1344	ENST00000464813.5
1345	ENST00000498220.1
1346	ENST00000618673.4
1347	ENST00000318074.9
1348	ENST00000616558.4
1349	ENST00000473280.1
1350	ENST00000543823.1
1351	ENST00000486046.5
1352	ENST00000472410.5
1353	ENST00000374040.7
1354	ENST00000493901.5
1355	ENST00000357582.2
1356	ENST00000270879.8
1357	ENST00000354982.2
1358	ENST00000374027.7
1359	ENST00000374030.2
1360	ENST00000374024.3
1361	ENST00000618852.4
1362	ENST00000536657.1
1363	ENST00000247087.9
1364	ENST00000374011.6
1365	ENST00000374005.7
1366	ENST00000399173.5
1367	ENST00000374004.5
1368	ENST00000374003.7
1369	ENST00000457296.5
1370	ENST00000361157.10
1371	ENST00000339145.8
1372	ENST00000362020.4
1373	ENST00000373954.10
1374	ENST00000419687.6
1375	ENST00000530324.5
1376	ENST00000234549.11
1377	ENST00000373949.5
1378	ENST00000010299.10
1379	ENST00000446647.1
1380	ENST00000373943.8
1381	ENST00000440806.2
1382	ENST00000311772.9
1383	ENST00000236412.11
1384	ENST00000373931.8
1385	ENST00000431586.1
1386	ENST00000624809.1
1387	ENST00000328928.11
1388	ENST00000373925.5
1389	ENST00000373927.7
1390	ENST00000427466.1
1391	ENST00000442118.5
1392	ENST00000373921.7
1393	ENST00000456990.1
1394	ENST00000373912.7
1395	ENST00000419958.5
1396	ENST00000373909.7
1397	ENST00000313433.11
1398	ENST00000444045.1
1399	ENST00000373894.7
1400	ENST00000411604.5
1401	ENST00000373888.8
1402	ENST00000549094.1
1403	ENST00000373884.5
1404	ENST00000373871.7
1405	ENST00000540618.5
1406	ENST00000436342.6
1407	ENST00000373864.5
1408	ENST00000373863.3
1409	ENST00000373857.7
1410	ENST00000539896.1
1411	ENST00000305392.3
1412	ENST00000603289.5
1413	ENST00000263697.5
1414	ENST00000497986.5
1415	ENST00000335514.9
1416	ENST00000468425.2
1417	ENST00000465645.1
1418	ENST00000253063.3
1419	ENST00000373842.8
1420	ENST00000398997.2
1421	ENST00000373839.7
1422	ENST00000632202.1
1423	ENST00000633167.1
1424	ENST00000373836.4
1425	ENST00000398958.6
1426	ENST00000427469.5
1427	ENST00000434290.5
1428	ENST00000373833.10
1429	ENST00000419074.5
1430	ENST00000373832.5
1431	ENST00000373831.7
1432	ENST00000411533.5
1433	ENST00000486790.2
1434	ENST00000430407.1
1435	ENST00000373830.4
1436	ENST00000373824.8
1437	ENST00000263974.4
1438	ENST00000373826.3
1439	ENST00000373816.5
1440	ENST00000361872.8
1441	ENST00000294409.2
1442	ENST00000474884.5
1443	ENST00000542507.5
1444	ENST00000373812.7
1445	ENST00000541996.5
1446	ENST00000496288.5
1447	ENST00000621244.1
1448	ENST00000621425.1
1449	ENST00000234961.6
1450	ENST00000343067.8
1451	ENST00000356093.6
1452	ENST00000373800.7
1453	ENST00000349460.8
1454	ENST00000347529.7
1455	ENST00000373798.5
1456	ENST00000373797.1
1457	ENST00000521452.1
1458	ENST00000420504.2
1459	ENST00000373795.6
1460	ENST00000466448.4
1461	ENST00000373791.7
1462	ENST00000263702.10
1463	ENST00000345512.7
1464	ENST00000373779.7
1465	ENST00000428026.6
1466	ENST00000460170.2
1467	ENST00000373765.4
1468	ENST00000294507.3
1469	ENST00000336798.11
1470	ENST00000339394.6
1471	ENST00000424085.6
1472	ENST00000257075.9
1473	ENST00000373747.7
1474	ENST00000525843.5
1475	ENST00000426105.6
1476	ENST00000498419.5
1477	ENST00000440538.6
1478	ENST00000373741.8
1479	ENST00000373742.6
1480	ENST00000529846.5
1481	ENST00000525997.1
1482	ENST00000532678.1
1483	ENST00000531867.1
1484	ENST00000373736.6
1485	ENST00000526106.5
1486	ENST00000530145.1
1487	ENST00000263694.8
1488	ENST00000373720.3
1489	ENST00000618216.4
1490	ENST00000546109.5
1491	ENST00000616393.4
1492	ENST00000616859.4
1493	ENST00000615916.4
1494	ENST00000344147.9
1495	ENST00000373714.5
1496	ENST00000422613.6
1497	ENST00000627541.1
1498	ENST00000373713.6
1499	ENST00000482018.1
1500	ENST00000373710.5
1501	ENST00000536859.5
1502	ENST00000373709.7
1503	ENST00000536384.2
1504	ENST00000457433.6
1505	ENST00000271064.11
1506	ENST00000537531.2
1507	ENST00000403528.6
1508	ENST00000373706.9
1509	ENST00000373705.1
1510	ENST00000373703.4
1511	ENST00000373672.7
1512	ENST00000440437.1
1513	ENST00000458715.5
1514	ENST00000373668.7
1515	ENST00000373667.4
1516	ENST00000398556.7
1517	ENST00000398547.5
1518	ENST00000373655.6
1519	ENST00000398542.5
1520	ENST00000373658.7
1521	ENST00000527361.5
1522	ENST00000398538.5
1523	ENST00000420125.5
1524	ENST00000533175.1
1525	ENST00000436464.1
1526	ENST00000257100.7
1527	ENST00000360482.6
1528	ENST00000452755.6
1529	ENST00000533231.5
1530	ENST00000528579.1
1531	ENST00000529396.1
1532	ENST00000528791.5
1533	ENST00000525930.1
1534	ENST00000602725.5
1535	ENST00000344035.10
1536	ENST00000457805.6
1537	ENST00000602683.5
1538	ENST00000470404.5
1539	ENST00000627328.2
1540	ENST00000626355.1
1541	ENST00000468531.1
1542	ENST00000534796.5
1543	ENST00000327300.11
1544	ENST00000492989.1
1545	ENST00000336294.9
1546	ENST00000438825.5
1547	ENST00000373625.7
1548	ENST00000446515.1
1549	ENST00000373610.7
1550	ENST00000373609.1
1551	ENST00000373602.9
1552	ENST00000421922.6
1553	ENST00000291358.10
1554	ENST00000537469.2
1555	ENST00000409358.1
1556	ENST00000309777.10
1557	ENST00000373593.5
1558	ENST00000344461.7
1559	ENST00000355082.9
1560	ENST00000373586.1
1561	ENST00000373582.3
1562	ENST00000373564.7
1563	ENST00000336890.9
1564	ENST00000482949.5
1565	ENST00000495610.6
1566	ENST00000619559.4
1567	ENST00000461712.6
1568	ENST00000373562.7
1569	ENST00000477031.6
1570	ENST00000373557.6
1571	ENST00000333070.4
1572	ENST00000373548.7
1573	ENST00000428704.1
1574	ENST00000329421.7
1575	ENST00000574315.1
1576	ENST00000373534.3
1577	ENST00000432622.1
1578	ENST00000428500.1
1579	ENST00000455895.6
1580	ENST00000341071.11
1581	ENST00000526031.5
1582	ENST00000419121.6
1583	ENST00000446293.6
1584	ENST00000527163.5
1585	ENST00000530485.1
1586	ENST00000609129.1
1587	ENST00000373510.8
1588	ENST00000316459.4
1589	ENST00000341885.5
1590	ENST00000468695.5
1591	ENST00000492007.5
1592	ENST00000373506.7
1593	ENST00000373501.6
1594	ENST00000436661.5
1595	ENST00000465588.2
1596	ENST00000414241.7
1597	ENST00000373493.9
1598	ENST00000373485.5
1599	ENST00000458695.6
1600	ENST00000490500.5
1601	ENST00000445722.2
1602	ENST00000475321.5
1603	ENST00000463378.5
1604	ENST00000482190.1
1605	ENST00000409190.7
1606	ENST00000373484.4
1607	ENST00000417633.1
1608	ENST00000426909.1
1609	ENST00000401073.6
1610	ENST00000373481.7
1611	ENST00000294521.7
1612	ENST00000373480.1
1613	ENST00000373477.8
1614	ENST00000616261.1
1615	ENST00000530710.5
1616	ENST00000373476.5
1617	ENST00000373475.9
1618	ENST00000529027.5
1619	ENST00000526230.1
1620	ENST00000531256.1
1621	ENST00000482212.1
1622	ENST00000530552.1
1623	ENST00000373471.7
1624	ENST00000496770.1
1625	ENST00000373467.3
1626	ENST00000373463.7
1627	ENST00000329151.5
1628	ENST00000373456.11
1629	ENST00000356990.9
1630	ENST00000235150.4
1631	ENST00000629371.2
1632	ENST00000373449.6
1633	ENST00000548033.5
1634	ENST00000467905.5
1635	ENST00000480134.5
1636	ENST00000354858.10
1637	ENST00000487289.1
1638	ENST00000626911.1
1639	ENST00000294517.10
1640	ENST00000373443.7
1641	ENST00000373440.5
1642	ENST00000373441.1
1643	ENST00000291416.9
1644	ENST00000543586.1
1645	ENST00000483388.5
1646	ENST00000539719.5
1647	ENST00000373428.5
1648	ENST00000442999.3
1649	ENST00000431992.5
1650	ENST00000373418.7
1651	ENST00000373422.7
1652	ENST00000257118.5
1653	ENST00000361328.7
1654	ENST00000373413.2
1655	ENST00000373381.8
1656	ENST00000373388.6
1657	ENST00000619121.4
1658	ENST00000373380.5
1659	ENST00000373377.1
1660	ENST00000338325.1
1661	ENST00000519684.5
1662	ENST00000522796.1
1663	ENST00000373374.7
1664	ENST00000488417.1
1665	ENST00000521580.2
1666	ENST00000446026.1
1667	ENST00000456842.1
1668	ENST00000423898.1
1669	ENST00000417239.1
1670	ENST00000338513.1
1671	ENST00000339480.1
1672	ENST00000373366.2
1673	ENST00000373362.3
1674	ENST00000342280.4
1675	ENST00000450137.1
1676	ENST00000235180.4
1677	ENST00000373347.5
1678	ENST00000373337.3
1679	ENST00000357182.8
1680	ENST00000415531.5
1681	ENST00000317538.9
1682	ENST00000373333.1
1683	ENST00000417119.5
1684	ENST00000611874.4
1685	ENST00000359858.8
1686	ENST00000373330.1
1687	ENST00000357214.5
1688	ENST00000314607.10
1689	ENST00000441447.1
1690	ENST00000457946.1
1691	ENST00000325722.7
1692	ENST00000373266.8
1693	ENST00000426982.6
1694	ENST00000440579.5
1695	ENST00000431916.5
1696	ENST00000469892.5
1697	ENST00000494948.1
1698	ENST00000373253.7
1699	ENST00000356090.8
1700	ENST00000373243.6
1701	ENST00000437806.1
1702	ENST00000423723.1
1703	ENST00000373235.3
1704	ENST00000621781.4
1705	ENST00000373237.3
1706	ENST00000270815.4
1707	ENST00000251195.9
1708	ENST00000318121.7
1709	ENST00000373220.7
1710	ENST00000520551.1
1711	ENST00000373210.3
1712	ENST00000373206.5
1713	ENST00000373204.4
1714	ENST00000324350.9
1715	ENST00000373191.8
1716	ENST00000397828.3
1717	ENST00000246314.10
1718	ENST00000207457.7
1719	ENST00000473120.1
1720	ENST00000373178.4
1721	ENST00000303143.8
1722	ENST00000397799.1
1723	ENST00000481785.1
1724	ENST00000615990.1
1725	ENST00000616074.4
1726	ENST00000616395.4
1727	ENST00000617904.4
1728	ENST00000373166.7
1729	ENST00000373163.5
1730	ENST00000373162.5
1731	ENST00000373159.1
1732	ENST00000429533.6
1733	ENST00000316156.8
1734	ENST00000373150.8
1735	ENST00000373151.6
1736	ENST00000530729.1
1737	ENST00000530975.4
1738	ENST00000354618.9
1739	ENST00000469141.6
1740	ENST00000478853.1
1741	ENST00000373139.6
1742	ENST00000453908.6
1743	ENST00000505871.5
1744	ENST00000270824.1
1745	ENST00000359297.6
1746	ENST00000373129.7
1747	ENST00000373130.7
1748	ENST00000373132.3
1749	ENST00000315732.2
1750	ENST00000468441.5
1751	ENST00000235532.9
1752	ENST00000356637.9
1753	ENST00000433045.6
1754	ENST00000445843.7
1755	ENST00000354267.3
1756	ENST00000373116.5
1757	ENST00000373106.5
1758	ENST00000373104.5
1759	ENST00000373103.5
1760	ENST00000361632.8
1761	ENST00000464465.6
1762	ENST00000331941.6
1763	ENST00000533491.1
1764	ENST00000373091.7
1765	ENST00000373093.4
1766	ENST00000373087.6
1767	ENST00000471012.1
1768	ENST00000373075.6
1769	ENST00000296214.9
1770	ENST00000373074.5
1771	ENST00000373073.8
1772	ENST00000448519.2
1773	ENST00000296215.6
1774	ENST00000296218.7
1775	ENST00000373062.7
1776	ENST00000538069.2
1777	ENST00000615459.4
1778	ENST00000612451.4
1779	ENST00000356545.6
1780	ENST00000401068.1
1781	ENST00000358011.8
1782	ENST00000464085.5
1783	ENST00000491981.5
1784	ENST00000461359.5
1785	ENST00000477060.1
1786	ENST00000486637.1
1787	ENST00000488137.5
1788	ENST00000619962.1
1789	ENST00000373055.5
1790	ENST00000327331.2
1791	ENST00000427468.6
1792	ENST00000373048.8
1793	ENST00000540011.2
1794	ENST00000319637.6
1795	ENST00000373045.10
1796	ENST00000397631.7
1797	ENST00000532512.1
1798	ENST00000525897.1
1799	ENST00000329006.5
1800	ENST00000373044.2
1801	ENST00000373043.1
1802	ENST00000468084.1
1803	ENST00000373042.4
1804	ENST00000373036.4
1805	ENST00000373027.5
1806	ENST00000458109.6
1807	ENST00000373023.6
1808	ENST00000373026.5
1809	ENST00000373024.7
1810	ENST00000373021.1
1811	ENST00000373019.4
1812	ENST00000373016.3
1813	ENST00000373014.4
1814	ENST00000373012.3
1815	ENST00000373001.3
1816	ENST00000397572.4
1817	ENST00000494695.4
1818	ENST00000621281.1
1819	ENST00000360786.3
1820	ENST00000357771.4
1821	ENST00000372990.5
1822	ENST00000289248.6
1823	ENST00000540558.1
1824	ENST00000432648.7
1825	ENST00000446189.6
1826	ENST00000372984.8
1827	ENST00000531822.1
1828	ENST00000372969.7
1829	ENST00000372967.3
1830	ENST00000484793.5
1831	ENST00000602421.5
1832	ENST00000567887.5
1833	ENST00000372915.7
1834	ENST00000361689.6
1835	ENST00000524432.5
1836	ENST00000564288.5
1837	ENST00000494012.1
1838	ENST00000530262.5
1839	ENST00000372925.6
1840	ENST00000289893.8
1841	ENST00000530275.2
1842	ENST00000482035.2
1843	ENST00000360115.8
1844	ENST00000446276.5
1845	ENST00000442046.5
1846	ENST00000422234.2
1847	ENST00000331593.5
1848	ENST00000437136.5
1849	ENST00000372862.7
1850	ENST00000372858.7
1851	ENST00000372857.7
1852	ENST00000372856.7
1853	ENST00000530186.1
1854	ENST00000421687.6
1855	ENST00000527718.1
1856	ENST00000474378.1
1857	ENST00000451091.2
1858	ENST00000531243.2
1859	ENST00000372852.3
1860	ENST00000235628.1
1861	ENST00000617690.2
1862	ENST00000612703.3
1863	ENST00000372844.7
1864	ENST00000470018.5
1865	ENST00000324379.9
1866	ENST00000356511.6
1867	ENST00000497370.5
1868	ENST00000470213.5
1869	ENST00000372835.9
1870	ENST00000372830.5
1871	ENST00000372827.7
1872	ENST00000397360.2
1873	ENST00000327582.5
1874	ENST00000537440.5
1875	ENST00000441669.6
1876	ENST00000316891.9
1877	ENST00000372818.5
1878	ENST00000541099.5
1879	ENST00000397332.2
1880	ENST00000372816.2
1881	ENST00000372815.1
1882	ENST00000450953.3
1883	ENST00000420632.6
1884	ENST00000372811.9
1885	ENST00000434861.5
1886	ENST00000372809.5
1887	ENST00000372797.7
1888	ENST00000372802.5
1889	ENST00000449311.5
1890	ENST00000421589.5
1891	ENST00000414893.5
1892	ENST00000414281.5
1893	ENST00000420216.5
1894	ENST00000372792.6
1895	ENST00000372798.5
1896	ENST00000340450.7
1897	ENST00000372805.7
1898	ENST00000435719.5
1899	ENST00000427843.5
1900	ENST00000417287.5
1901	ENST00000424977.1
1902	ENST00000446031.1
1903	ENST00000433473.7
1904	ENST00000449045.6
1905	ENST00000439754.5
1906	ENST00000530076.5
1907	ENST00000527311.6
1908	ENST00000372779.8
1909	ENST00000526547.1
1910	ENST00000372771.4
1911	ENST00000372766.3
1912	ENST00000372759.3
1913	ENST00000372748.7
1914	ENST00000427563.1
1915	ENST00000417105.5
1916	ENST00000372736.3
1917	ENST00000435168.6
1918	ENST00000372718.7
1919	ENST00000372708.5
1920	ENST00000614549.4
1921	ENST00000539317.2
1922	ENST00000484445.5
1923	ENST00000411995.6
1924	ENST00000361584.4
1925	ENST00000372706.5
1926	ENST00000372705.3
1927	ENST00000358527.6
1928	ENST00000372703.1
1929	ENST00000420209.1
1930	ENST00000296380.8
1931	ENST00000432259.5
1932	ENST00000418186.1
1933	ENST00000415550.5
1934	ENST00000443729.5
1935	ENST00000419161.1
1936	ENST00000372699.7
1937	ENST00000372697.7
1938	ENST00000372696.3
1939	ENST00000372684.7
1940	ENST00000372683.1
1941	ENST00000620728.4
1942	ENST00000427410.6
1943	ENST00000447388.7
1944	ENST00000425457.6
1945	ENST00000453631.5
1946	ENST00000456393.6
1947	ENST00000372654.5
1948	ENST00000534399.5
1949	ENST00000372653.5
1950	ENST00000372669.8
1951	ENST00000372652.5
1952	ENST00000372651.5
1953	ENST00000531464.5
1954	ENST00000440226.7
1955	ENST00000525290.5
1956	ENST00000530965.5
1957	ENST00000416859.6
1958	ENST00000308733.9
1959	ENST00000414185.1
1960	ENST00000347132.9
1961	ENST00000509682.6
1962	ENST00000443478.3
1963	ENST00000372638.3
1964	ENST00000372621.8
1965	ENST00000372616.1
1966	ENST00000302946.12
1967	ENST00000372613.6
1968	ENST00000439569.2
1969	ENST00000372611.5
1970	ENST00000359345.5
1971	ENST00000397174.6
1972	ENST00000402904.6
1973	ENST00000397171.6
1974	ENST00000361191.9
1975	ENST00000361705.7
1976	ENST00000326197.11
1977	ENST00000372595.5
1978	ENST00000337495.9
1979	ENST00000372597.5
1980	ENST00000372596.5
1981	ENST00000472037.5
1982	ENST00000456518.3
1983	ENST00000372591.1
1984	ENST00000615371.1
1985	ENST00000372587.4
1986	ENST00000372583.5
1987	ENST00000372584.5
1988	ENST00000247584.6
1989	ENST00000372581.1
1990	ENST00000357001.2
1991	ENST00000372571.5
1992	ENST00000372572.5
1993	ENST00000372573.5
1994	ENST00000545068.5
1995	ENST00000361776.5
1996	ENST00000361346.5
1997	ENST00000445886.5
1998	ENST00000422278.1
1999	ENST00000454417.1
2000	ENST00000410070.6
